image_id,text_description
015096.jpg,"He has black and straight hair. He has a slightly open mouth and a pointy nose. The male seems young. 
His hair is black and straight. He has a slightly open mouth and a pointy nose. The male seems young. 
His hair is black and straight. He has a slightly open mouth and a pointy nose. The man is young. 
He has black and straight hair. He has a slightly open mouth and a pointy nose. The man looks young. 
He has black and straight hair. He has a slightly open mouth and a pointy nose. The man looks young."
015097.jpg,"The male has high cheekbones and an oval face. He grows a goatee. He has a big nose. The man is young. 
The gentleman has pretty high cheekbones and an oval face. He grows a goatee. He has a big nose. The male is young. 
The male has high cheekbones and an oval face. He grows a goatee. He has a big nose. The male is young. 
The man has high cheekbones and an oval face. He wears a goatee. He has a big nose. The gentleman is young. 
The man has high cheekbones and an oval face. He grows a goatee. He has a big nose. The man is young."
015098.jpg,"The male has high cheekbones. He has a big nose. He is wearing a hat. 
The male has high cheekbones. He has a big nose. He is wearing a hat. 
The male has pretty high cheekbones. He has a big nose. He is wearing a hat. 
The man has high cheekbones. He has a big nose. He is wearing a hat. 
The gentleman has pretty high cheekbones. He has a big nose. He is wearing a hat."
015099.jpg,"The woman has a double chin, has pretty high cheekbones and an oval face. Her hair is brown and wavy. She has a slightly open mouth. The female is smiling and has heavy makeup. She is wearing lipstick and a necklace. 
The female has a double chin, has high cheekbones and an oval face. Her hair is brown and wavy. She has a slightly open mouth. The lady is smiling and has heavy makeup. She is wearing lipstick and a necklace. 
The woman has a double chin, has pretty high cheekbones and an oval face. Her hair is brown and wavy. She has a slightly open mouth. The woman is smiling and has heavy makeup. She is wearing lipstick and a necklace. 
The female has a double chin, has high cheekbones and an oval face. Her hair is brown and wavy. She has a slightly open mouth. The lady is smiling and has heavy makeup. She is wearing lipstick and a necklace. 
The lady has a double chin, has high cheekbones and an oval face. Her hair is brown and wavy. She has a slightly open mouth. The female is smiling and has heavy makeup. She is wearing lipstick and a necklace."
015100.jpg,"The woman has high cheekbones. She has blond and wavy hair. She has a slightly open mouth. The lady looks attractive, young, is smiling and has heavy makeup. She is wearing lipstick. 
The female has pretty high cheekbones. She has blond and wavy hair. She has a slightly open mouth. She is smiling, is attractive, young and has heavy makeup. She is wearing lipstick. 
The lady has high cheekbones. She has blond and wavy hair. She has a slightly open mouth. The lady looks attractive, young, is smiling and has heavy makeup. She is wearing lipstick. 
The woman has high cheekbones. She has blond and wavy hair. She has a slightly open mouth. She is attractive, young, is smiling and has heavy makeup. She is wearing lipstick. 
The female has high cheekbones. She has blond and wavy hair. She has a slightly open mouth. The woman seems attractive, young, is smiling and has heavy makeup. She is wearing lipstick."
015101.jpg,"The lady has pretty high cheekbones. She has brown hair. She has arched eyebrows, big lips and a slightly open mouth. She looks attractive, young, is smiling and has heavy makeup. She is wearing lipstick. 
The woman has high cheekbones. She has brown hair. She has arched eyebrows, big lips and a slightly open mouth. The lady is smiling, is attractive, young and has heavy makeup. She is wearing lipstick. 
The woman has high cheekbones. She has brown hair. She has arched eyebrows, big lips and a slightly open mouth. The lady is attractive, young, is smiling and has heavy makeup. She is wearing lipstick. 
The female has high cheekbones. She has brown hair. She has arched eyebrows, big lips and a slightly open mouth. The female is smiling, is attractive, young and has heavy makeup. She is wearing lipstick. 
The female has high cheekbones. She has brown hair. She has arched eyebrows, big lips and a slightly open mouth. She looks attractive, young, is smiling and has heavy makeup. She is wearing lipstick."
015102.jpg,"The woman has an oval face. She has arched eyebrows, a slightly open mouth and a pointy nose. The lady is attractive, young and has heavy makeup. She is wearing lipstick. 
The female has an oval face. She has arched eyebrows, a slightly open mouth and a pointy nose. The woman looks attractive, young and has heavy makeup. She is wearing lipstick. 
The lady has an oval face. She has arched eyebrows, a slightly open mouth and a pointy nose. She is attractive, young and has heavy makeup. She is wearing lipstick. 
The female has an oval face. She has arched eyebrows, a slightly open mouth and a pointy nose. The woman is attractive, young and has heavy makeup. She is wearing lipstick. 
The woman has an oval face. She has arched eyebrows, a slightly open mouth and a pointy nose. She looks attractive, young and has heavy makeup. She is wearing lipstick."
015103.jpg,"Her hair is black. She has big lips and a pointy nose. The female looks attractive and young. She is wearing lipstick. 
She has black hair. She has big lips and a pointy nose. The female looks attractive and young. She is wearing lipstick. 
Her hair is black. She has big lips and a pointy nose. The lady looks attractive and young. She is wearing lipstick. 
Her hair is black. She has big lips and a pointy nose. The woman seems attractive and young. She is wearing lipstick. 
Her hair is black. She has big lips and a pointy nose. The lady looks attractive and young. She is wearing lipstick."
015104.jpg,"He wears a 5 o' clock shadow and has sideburns. His hair is black. He has a big nose, bushy eyebrows and a pointy nose. He seems attractive and young. 
He sports a 5 o' clock shadow and has sideburns. He has black hair. He has a big nose, bushy eyebrows and a pointy nose. The man seems attractive and young. 
He wears a 5 o' clock shadow and has sideburns. He has black hair. He has a big nose, bushy eyebrows and a pointy nose. The gentleman looks attractive and young. 
He sports a 5 o' clock shadow and has sideburns. His hair is black. He has a big nose, bushy eyebrows and a pointy nose. The gentleman looks attractive and young. 
He has a 5 o' clock shadow and has sideburns. His hair is black. He has a big nose, bushy eyebrows and a pointy nose. The male seems attractive and young."
015105.jpg,"The male has high cheekbones. His hair is black and straight. The male is smiling, looks attractive and young. 
The gentleman has high cheekbones. He has black and straight hair. The gentleman is smiling, is attractive and young. 
The gentleman has high cheekbones. He has black and straight hair. The gentleman is smiling, seems attractive and young. 
The gentleman has pretty high cheekbones. His hair is black and straight. The man is attractive and young is smiling. 
The man has high cheekbones. He has black and straight hair. The male is smiling, seems attractive and young."
015106.jpg,"The woman has high cheekbones and an oval face. Her hair is black. She has arched eyebrows and a slightly open mouth. The lady is smiling, is attractive, young and has heavy makeup. She is wearing earrings and lipstick. 
The lady has high cheekbones and an oval face. She has black hair. She has arched eyebrows and a slightly open mouth. The lady is smiling, seems attractive, young and has heavy makeup. She is wearing earrings and lipstick. 
The female has high cheekbones and an oval face. She has black hair. She has arched eyebrows and a slightly open mouth. The lady is smiling, is attractive, young and has heavy makeup. She is wearing earrings and lipstick. 
The lady has pretty high cheekbones and an oval face. She has black hair. She has arched eyebrows and a slightly open mouth. The female looks attractive, young, is smiling and has heavy makeup. She is wearing earrings and lipstick. 
The female has high cheekbones and an oval face. Her hair is black. She has arched eyebrows and a slightly open mouth. The female is smiling, seems attractive, young and has heavy makeup. She is wearing earrings and lipstick."
015107.jpg,"The man has an oval face. He has brown hair. He has bushy eyebrows. The man is attractive and young. 
The male has an oval face. His hair is brown. He has bushy eyebrows. He seems attractive and young. 
The man has an oval face. He has brown hair. He has bushy eyebrows. The man looks attractive and young. 
The gentleman has an oval face. He has brown hair. He has bushy eyebrows. He seems attractive and young. 
The gentleman has an oval face. He has brown hair. He has bushy eyebrows. He seems attractive and young."
015108.jpg,"The woman has an oval face. She has blond and wavy hair. She has a big nose and a slightly open mouth. She seems attractive and young is smiling. 
The lady has an oval face. She has blond and wavy hair. She has a big nose and a slightly open mouth. The lady is smiling, seems attractive and young. 
The woman has an oval face. Her hair is blond and wavy. She has a big nose and a slightly open mouth. The woman seems attractive and young is smiling. 
The woman has an oval face. Her hair is blond and wavy. She has a big nose and a slightly open mouth. The female seems attractive and young is smiling. 
The female has an oval face. She has blond and wavy hair. She has a big nose and a slightly open mouth. The lady is smiling, seems attractive and young."
015109.jpg,"The lady has an oval face. Her hair is blond. She has arched eyebrows, big lips and a pointy nose. The lady seems attractive, young and has heavy makeup. She is wearing lipstick. 
The female has an oval face. Her hair is blond. She has arched eyebrows, big lips and a pointy nose. The female looks attractive, young and has heavy makeup. She is wearing lipstick. 
The female has an oval face. She has blond hair. She has arched eyebrows, big lips and a pointy nose. The female looks attractive, young and has heavy makeup. She is wearing lipstick. 
The lady has an oval face. She has blond hair. She has arched eyebrows, big lips and a pointy nose. The woman seems attractive, young and has heavy makeup. She is wearing lipstick. 
The female has an oval face. Her hair is blond. She has arched eyebrows, big lips and a pointy nose. The woman seems attractive, young and has heavy makeup. She is wearing lipstick."
015110.jpg,"The female has high cheekbones. Her hair is brown and wavy. She has a slightly open mouth. She is smiling, looks attractive, young and has heavy makeup. She is wearing lipstick. 
The female has high cheekbones. She has brown and wavy hair. She has a slightly open mouth. The female seems attractive, young, is smiling and has heavy makeup. She is wearing lipstick. 
The woman has pretty high cheekbones. Her hair is brown and wavy. She has a slightly open mouth. The lady seems attractive, young, is smiling and has heavy makeup. She is wearing lipstick. 
The lady has pretty high cheekbones. She has brown and wavy hair. She has a slightly open mouth. The lady is attractive, young, is smiling and has heavy makeup. She is wearing lipstick. 
The female has high cheekbones. Her hair is brown and wavy. She has a slightly open mouth. The lady seems attractive, young, is smiling and has heavy makeup. She is wearing lipstick."
015111.jpg,"She has a pointy nose. The lady looks young and has heavy makeup. She is wearing lipstick. 
She has a pointy nose. The woman is young and has heavy makeup. She is wearing lipstick. 
She has a pointy nose. She looks young and has heavy makeup. She is wearing lipstick. 
She has a pointy nose. The woman seems young and has heavy makeup. She is wearing lipstick. 
She has a pointy nose. She looks young and has heavy makeup. She is wearing lipstick."
015112.jpg,"His hair is straight. He has a slightly open mouth and a pointy nose. The man is young. 
His hair is straight. He has a slightly open mouth and a pointy nose. The male is young. 
He has straight hair. He has a slightly open mouth and a pointy nose. The male seems young. 
His hair is straight. He has a slightly open mouth and a pointy nose. The man seems young. 
He has straight hair. He has a slightly open mouth and a pointy nose. The man looks young."
015113.jpg,"The lady has high cheekbones and an oval face. Her hair is wavy. She has arched eyebrows and a pointy nose. The woman is smiling, looks attractive, young, has pale skin and heavy makeup. She is wearing earrings and lipstick. 
The woman has high cheekbones and an oval face. Her hair is wavy. She has arched eyebrows and a pointy nose. The female is smiling, is attractive, young, has pale skin and heavy makeup. She is wearing earrings and lipstick. 
The lady has pretty high cheekbones and an oval face. She has wavy hair. She has arched eyebrows and a pointy nose. The lady seems attractive, young, is smiling, has pale skin and heavy makeup. She is wearing earrings and lipstick. 
The lady has high cheekbones and an oval face. She has wavy hair. She has arched eyebrows and a pointy nose. The female looks attractive, young, is smiling, has pale skin and heavy makeup. She is wearing earrings and lipstick. 
The lady has pretty high cheekbones and an oval face. Her hair is wavy. She has arched eyebrows and a pointy nose. The female is smiling, looks attractive, young, has pale skin and heavy makeup. She is wearing earrings and lipstick."
015114.jpg,"The man has pretty high cheekbones. He has black hair. He has big lips, a big nose and a slightly open mouth. The male is smiling. He is wearing eyeglasses and a necklace. 
The gentleman has high cheekbones. His hair is black. He has big lips, a big nose and a slightly open mouth. The gentleman is smiling. He is wearing eyeglasses and a necklace. 
The gentleman has pretty high cheekbones. His hair is black. He has big lips, a big nose and a slightly open mouth. He is smiling. He is wearing eyeglasses and a necklace. 
The male has high cheekbones. He has black hair. He has big lips, a big nose and a slightly open mouth. He is smiling. He is wearing eyeglasses and a necklace. 
The gentleman has pretty high cheekbones. He has black hair. He has big lips, a big nose and a slightly open mouth. The male is smiling. He is wearing eyeglasses and a necklace."
015115.jpg,"The female has high cheekbones. She has wavy hair. She has a slightly open mouth and a pointy nose. The lady looks attractive and young is smiling. 
The lady has high cheekbones. She has wavy hair. She has a slightly open mouth and a pointy nose. She is attractive and young is smiling. 
The female has pretty high cheekbones. She has wavy hair. She has a slightly open mouth and a pointy nose. The female is attractive and young is smiling. 
The lady has pretty high cheekbones. She has wavy hair. She has a slightly open mouth and a pointy nose. She is smiling, seems attractive and young. 
The lady has pretty high cheekbones. Her hair is wavy. She has a slightly open mouth and a pointy nose. The woman is smiling, looks attractive and young."
015116.jpg,"The gentleman has pretty high cheekbones. He wears a goatee and has sideburns. He has black and wavy hair. He has arched eyebrows, a big nose, bushy eyebrows, a slightly open mouth and narrow eyes. The male is smiling, looks attractive and young. 
The man has pretty high cheekbones. He wears a goatee and has sideburns. He has black and wavy hair. He has arched eyebrows, a big nose, bushy eyebrows, a slightly open mouth and narrow eyes. The gentleman is smiling, looks attractive and young. 
The male has pretty high cheekbones. He has a goatee and has sideburns. He has black and wavy hair. He has arched eyebrows, a big nose, bushy eyebrows, a slightly open mouth and narrow eyes. The male is smiling, seems attractive and young. 
The male has pretty high cheekbones. He wears a goatee and has sideburns. His hair is black and wavy. He has arched eyebrows, a big nose, bushy eyebrows, a slightly open mouth and narrow eyes. The man looks attractive and young is smiling. 
The man has pretty high cheekbones. He has a goatee and has sideburns. His hair is black and wavy. He has arched eyebrows, a big nose, bushy eyebrows, a slightly open mouth and narrow eyes. The gentleman is smiling, seems attractive and young."
015117.jpg,"The lady has high cheekbones. She has black hair. The female looks attractive, young, is smiling, has rosy cheeks and heavy makeup. She is wearing lipstick. 
The lady has high cheekbones. She has black hair. The lady is smiling, looks attractive, young, has rosy cheeks and heavy makeup. She is wearing lipstick. 
The lady has pretty high cheekbones. She has black hair. She is smiling, is attractive, young, has rosy cheeks and heavy makeup. She is wearing lipstick. 
The female has pretty high cheekbones. She has black hair. The lady is smiling, looks attractive, young, has rosy cheeks and heavy makeup. She is wearing lipstick. 
The woman has high cheekbones. Her hair is black. She seems attractive, young, is smiling, has rosy cheeks and heavy makeup. She is wearing lipstick."
015118.jpg,"The female has high cheekbones and an oval face. She has black and straight hair. The female seems attractive, young, is smiling and has heavy makeup. She is wearing earrings and lipstick. 
The lady has high cheekbones and an oval face. She has black and straight hair. The woman is smiling, is attractive, young and has heavy makeup. She is wearing earrings and lipstick. 
The woman has high cheekbones and an oval face. She has black and straight hair. The lady is attractive, young, is smiling and has heavy makeup. She is wearing earrings and lipstick. 
The lady has high cheekbones and an oval face. She has black and straight hair. The female is smiling, looks attractive, young and has heavy makeup. She is wearing earrings and lipstick. 
The woman has high cheekbones and an oval face. Her hair is black and straight. She is smiling, seems attractive, young and has heavy makeup. She is wearing earrings and lipstick."
015119.jpg,"The woman has pretty high cheekbones. She has blondish brown and wavy hair. She has arched eyebrows. The lady is smiling, looks attractive, young, has rosy cheeks and heavy makeup. She is wearing lipstick and a necklace. 
The lady has pretty high cheekbones. She has blondish brown and wavy hair. She has arched eyebrows. The female is attractive, young, is smiling, has rosy cheeks and heavy makeup. She is wearing lipstick and a necklace. 
The female has pretty high cheekbones. Her hair is blondish brown and wavy. She has arched eyebrows. She is smiling, is attractive, young, has rosy cheeks and heavy makeup. She is wearing lipstick and a necklace. 
The woman has pretty high cheekbones. She has blondish brown and wavy hair. She has arched eyebrows. The lady is smiling, looks attractive, young, has rosy cheeks and heavy makeup. She is wearing lipstick and a necklace. 
The lady has pretty high cheekbones. She has blondish brown and wavy hair. She has arched eyebrows. The female is smiling, is attractive, young, has rosy cheeks and heavy makeup. She is wearing lipstick and a necklace."
015120.jpg,"The gentleman has a double chin and high cheekbones. He has straight hair. He has a big nose, a slightly open mouth, narrow eyes and a pointy nose. The male is smiling. He is wearing a necktie. 
The man has a double chin and high cheekbones. His hair is straight. He has a big nose, a slightly open mouth, narrow eyes and a pointy nose. He is smiling. He is wearing a necktie. 
The gentleman has a double chin and high cheekbones. He has straight hair. He has a big nose, a slightly open mouth, narrow eyes and a pointy nose. He is smiling. He is wearing a necktie. 
The man has a double chin and high cheekbones. He has straight hair. He has a big nose, a slightly open mouth, narrow eyes and a pointy nose. The man is smiling. He is wearing a necktie. 
The man has a double chin and high cheekbones. His hair is straight. He has a big nose, a slightly open mouth, narrow eyes and a pointy nose. The male is smiling. He is wearing a necktie."
015121.jpg,"The male has high cheekbones. He has black hair. He has arched eyebrows, a big nose, bushy eyebrows and a slightly open mouth. The male is young. 
The gentleman has high cheekbones. He has black hair. He has arched eyebrows, a big nose, bushy eyebrows and a slightly open mouth. He seems young. 
The gentleman has pretty high cheekbones. He has black hair. He has arched eyebrows, a big nose, bushy eyebrows and a slightly open mouth. He is young. 
The male has high cheekbones. His hair is black. He has arched eyebrows, a big nose, bushy eyebrows and a slightly open mouth. He looks young. 
The gentleman has high cheekbones. He has black hair. He has arched eyebrows, a big nose, bushy eyebrows and a slightly open mouth. The man is young."
015122.jpg,"The woman has an oval face. She has brown hair. The lady is attractive, young, has pale skin and heavy makeup. She is wearing lipstick. 
The lady has an oval face. She has brown hair. The woman looks attractive, young, has pale skin and heavy makeup. She is wearing lipstick. 
The female has an oval face. She has brown hair. She is attractive, young, has pale skin and heavy makeup. She is wearing lipstick. 
The female has an oval face. She has brown hair. She is attractive, young, has pale skin and heavy makeup. She is wearing lipstick. 
The female has an oval face. Her hair is brown. The female is attractive, young, has pale skin and heavy makeup. She is wearing lipstick."
015123.jpg,"The female has pretty high cheekbones. She has brown hair. She has arched eyebrows, a slightly open mouth and narrow eyes. She seems young, is smiling and has heavy makeup. She is wearing lipstick. 
The woman has high cheekbones. She has brown hair. She has arched eyebrows, a slightly open mouth and narrow eyes. The female is smiling, seems young and has heavy makeup. She is wearing lipstick. 
The female has pretty high cheekbones. She has brown hair. She has arched eyebrows, a slightly open mouth and narrow eyes. She is smiling, is young and has heavy makeup. She is wearing lipstick. 
The lady has high cheekbones. She has brown hair. She has arched eyebrows, a slightly open mouth and narrow eyes. She looks young, is smiling and has heavy makeup. She is wearing lipstick. 
The female has high cheekbones. She has brown hair. She has arched eyebrows, a slightly open mouth and narrow eyes. She seems young, is smiling and has heavy makeup. She is wearing lipstick."
015124.jpg,"The woman has pretty high cheekbones. She has blond and wavy hair. She has big lips, a slightly open mouth and a pointy nose. The lady is smiling, has rosy cheeks and heavy makeup. She is wearing earrings, lipstick and a necklace. 
The woman has pretty high cheekbones. Her hair is blond and wavy. She has big lips, a slightly open mouth and a pointy nose. She is smiling, has rosy cheeks and heavy makeup. She is wearing earrings, lipstick and a necklace. 
The female has high cheekbones. She has blond and wavy hair. She has big lips, a slightly open mouth and a pointy nose. The woman is smiling, has rosy cheeks and heavy makeup. She is wearing earrings, lipstick and a necklace. 
The lady has pretty high cheekbones. She has blond and wavy hair. She has big lips, a slightly open mouth and a pointy nose. The woman is smiling, has rosy cheeks and heavy makeup. She is wearing earrings, lipstick and a necklace. 
The female has high cheekbones. Her hair is blond and wavy. She has big lips, a slightly open mouth and a pointy nose. The female is smiling, has rosy cheeks and heavy makeup. She is wearing earrings, lipstick and a necklace."
015125.jpg,"He has wavy hair. He has a slightly open mouth. The gentleman is smiling. 
His hair is wavy. He has a slightly open mouth. The gentleman is smiling. 
His hair is wavy. He has a slightly open mouth. The gentleman is smiling. 
He has wavy hair. He has a slightly open mouth. The man is smiling. 
He has wavy hair. He has a slightly open mouth. The man is smiling."
015126.jpg,"The gentleman is chubby and has a double chin. He wears a mustache. His hair is black and straight. He has a slightly open mouth. He is smiling. He is wearing eyeglasses. 
The gentleman looks chubby and has a double chin. He grows a mustache. His hair is black and straight. He has a slightly open mouth. The man is smiling. He is wearing eyeglasses. 
The male has a chubby face and has a double chin. He sports a mustache. His hair is black and straight. He has a slightly open mouth. The man is smiling. He is wearing eyeglasses. 
The gentleman is chubby and has a double chin. He has a mustache. He has black and straight hair. He has a slightly open mouth. The gentleman is smiling. He is wearing eyeglasses. 
The male looks chubby and has a double chin. He grows a mustache. His hair is black and straight. He has a slightly open mouth. The male is smiling. He is wearing eyeglasses."
015127.jpg,"He has black and straight hair. He has bushy eyebrows. The gentleman seems young. 
He has black and straight hair. He has bushy eyebrows. He looks young. 
His hair is black and straight. He has bushy eyebrows. He looks young. 
His hair is black and straight. He has bushy eyebrows. The gentleman seems young. 
He has black and straight hair. He has bushy eyebrows. He looks young."
015128.jpg,"The lady has an oval face. She has brown and straight hair. She has big lips. The lady seems young. 
The woman has an oval face. She has brown and straight hair. She has big lips. The woman looks young. 
The woman has an oval face. She has brown and straight hair. She has big lips. The female is young. 
The woman has an oval face. Her hair is brown and straight. She has big lips. She is young. 
The lady has an oval face. She has brown and straight hair. She has big lips. The woman is young."
015129.jpg,"She has blond hair. She has arched eyebrows and a slightly open mouth. The woman is attractive, young and has heavy makeup. She is wearing earrings and lipstick. 
Her hair is blond. She has arched eyebrows and a slightly open mouth. The female is attractive, young and has heavy makeup. She is wearing earrings and lipstick. 
Her hair is blond. She has arched eyebrows and a slightly open mouth. The female seems attractive, young and has heavy makeup. She is wearing earrings and lipstick. 
Her hair is blond. She has arched eyebrows and a slightly open mouth. The female seems attractive, young and has heavy makeup. She is wearing earrings and lipstick. 
Her hair is blond. She has arched eyebrows and a slightly open mouth. The lady seems attractive, young and has heavy makeup. She is wearing earrings and lipstick."
015130.jpg,"The female has high cheekbones. Her hair is brown. She has arched eyebrows, big lips, a slightly open mouth, narrow eyes and a pointy nose. The female is smiling, seems attractive and young. She is wearing lipstick. 
The lady has pretty high cheekbones. Her hair is brown. She has arched eyebrows, big lips, a slightly open mouth, narrow eyes and a pointy nose. The woman seems attractive and young is smiling. She is wearing lipstick. 
The female has high cheekbones. She has brown hair. She has arched eyebrows, big lips, a slightly open mouth, narrow eyes and a pointy nose. The female is smiling, is attractive and young. She is wearing lipstick. 
The female has pretty high cheekbones. Her hair is brown. She has arched eyebrows, big lips, a slightly open mouth, narrow eyes and a pointy nose. The woman is smiling, seems attractive and young. She is wearing lipstick. 
The woman has high cheekbones. She has brown hair. She has arched eyebrows, big lips, a slightly open mouth, narrow eyes and a pointy nose. She looks attractive and young is smiling. She is wearing lipstick."
015131.jpg,"Her hair is blond and wavy. She has arched eyebrows. The woman looks attractive, young and has heavy makeup. She is wearing earrings and lipstick. 
Her hair is blond and wavy. She has arched eyebrows. The female seems attractive, young and has heavy makeup. She is wearing earrings and lipstick. 
She has blond and wavy hair. She has arched eyebrows. The woman seems attractive, young and has heavy makeup. She is wearing earrings and lipstick. 
She has blond and wavy hair. She has arched eyebrows. She looks attractive, young and has heavy makeup. She is wearing earrings and lipstick. 
Her hair is blond and wavy. She has arched eyebrows. The woman seems attractive, young and has heavy makeup. She is wearing earrings and lipstick."
015132.jpg,"The gentleman has high cheekbones. His hair is black. The male is young. 
The male has pretty high cheekbones. His hair is black. The male seems young. 
The man has high cheekbones. He has black hair. The male seems young. 
The man has high cheekbones. His hair is black. He looks young. 
The man has high cheekbones. His hair is black. The gentleman looks young."
015133.jpg,"He has a 5 o' clock shadow. He has brown hair. He has a slightly open mouth. The man seems young. He is wearing a hat. 
He sports a 5 o' clock shadow. He has brown hair. He has a slightly open mouth. The male looks young. He is wearing a hat. 
He has a 5 o' clock shadow. His hair is brown. He has a slightly open mouth. The gentleman looks young. He is wearing a hat. 
He sports a 5 o' clock shadow. His hair is brown. He has a slightly open mouth. The man seems young. He is wearing a hat. 
He has a 5 o' clock shadow. His hair is brown. He has a slightly open mouth. The gentleman seems young. He is wearing a hat."
015134.jpg,"The female has high cheekbones and an oval face. Her hair is wavy. She has a slightly open mouth. The female looks young. 
The lady has high cheekbones and an oval face. Her hair is wavy. She has a slightly open mouth. The female looks young. 
The female has pretty high cheekbones and an oval face. Her hair is wavy. She has a slightly open mouth. The lady looks young. 
The female has pretty high cheekbones and an oval face. She has wavy hair. She has a slightly open mouth. The woman looks young. 
The woman has high cheekbones and an oval face. Her hair is wavy. She has a slightly open mouth. She seems young."
015135.jpg,"The gentleman has a double chin and high cheekbones. He sports a goatee and wears a mustache. His hair is black. He has big lips, a big nose, a slightly open mouth and narrow eyes. The man is smiling. He is wearing a necktie. 
The male has a double chin and pretty high cheekbones. He grows a goatee and sports a mustache. His hair is black. He has big lips, a big nose, a slightly open mouth and narrow eyes. The gentleman is smiling. He is wearing a necktie. 
The male has a double chin and high cheekbones. He has a goatee and sports a mustache. His hair is black. He has big lips, a big nose, a slightly open mouth and narrow eyes. The male is smiling. He is wearing a necktie. 
The gentleman has a double chin and pretty high cheekbones. He has a goatee and has a mustache. His hair is black. He has big lips, a big nose, a slightly open mouth and narrow eyes. The gentleman is smiling. He is wearing a necktie. 
The gentleman has a double chin and pretty high cheekbones. He sports a goatee and sports a mustache. He has black hair. He has big lips, a big nose, a slightly open mouth and narrow eyes. The man is smiling. He is wearing a necktie."
015136.jpg,"The man is chubby and has pretty high cheekbones. He has a goatee and wears a mustache. His hair is gray, wavy and receding. He has a big nose, a slightly open mouth and narrow eyes. The man is smiling. 
The male looks chubby and has high cheekbones. He sports a goatee and has a mustache. He has gray, wavy and receding hair. He has a big nose, a slightly open mouth and narrow eyes. He is smiling. 
The man looks chubby and has high cheekbones. He wears a goatee and wears a mustache. His hair is gray, wavy and receding. He has a big nose, a slightly open mouth and narrow eyes. The gentleman is smiling. 
The male looks chubby and has high cheekbones. He has a goatee and sports a mustache. His hair is gray, wavy and receding. He has a big nose, a slightly open mouth and narrow eyes. The male is smiling. 
The man looks chubby and has pretty high cheekbones. He sports a goatee and sports a mustache. His hair is gray, wavy and receding. He has a big nose, a slightly open mouth and narrow eyes. The male is smiling."
015137.jpg,"He has sideburns. He has narrow eyes. The male looks attractive and young. 
He has sideburns. He has narrow eyes. The gentleman seems attractive and young. 
He has sideburns. He has narrow eyes. The male looks attractive and young. 
He has sideburns. He has narrow eyes. The male looks attractive and young. 
He has sideburns. He has narrow eyes. The male looks attractive and young."
015138.jpg,"He has a big nose and a pointy nose. The gentleman is smiling. He is wearing a necktie. 
He has a big nose and a pointy nose. The man is smiling. He is wearing a necktie. 
He has a big nose and a pointy nose. The man is smiling. He is wearing a necktie. 
He has a big nose and a pointy nose. The gentleman is smiling. He is wearing a necktie. 
He has a big nose and a pointy nose. The gentleman is smiling. He is wearing a necktie."
015139.jpg,"The male looks chubby and has an oval face. He grows a goatee and has sideburns. He has receding hair and he is going bald. He is wearing eyeglasses. 
The man has a chubby face and has an oval face. He grows a goatee and has sideburns. His hair is receding and he is going bald. He is wearing eyeglasses. 
The gentleman has a chubby face and has an oval face. He grows a goatee and has sideburns. He has receding hair and he is going bald. He is wearing eyeglasses. 
The male looks chubby and has an oval face. He wears a goatee and has sideburns. He has receding hair and he is going bald. He is wearing eyeglasses. 
The male looks chubby and has an oval face. He wears a goatee and has sideburns. He has receding hair and he is partially bald. He is wearing eyeglasses."
015140.jpg,"The gentleman has pretty high cheekbones. His hair is wavy. He has a big nose, bushy eyebrows and a slightly open mouth. He seems attractive and young is smiling. He is wearing a necktie. 
The gentleman has pretty high cheekbones. He has wavy hair. He has a big nose, bushy eyebrows and a slightly open mouth. The gentleman is attractive and young is smiling. He is wearing a necktie. 
The gentleman has high cheekbones. He has wavy hair. He has a big nose, bushy eyebrows and a slightly open mouth. The gentleman seems attractive and young is smiling. He is wearing a necktie. 
The gentleman has pretty high cheekbones. His hair is wavy. He has a big nose, bushy eyebrows and a slightly open mouth. The gentleman is smiling, seems attractive and young. He is wearing a necktie. 
The male has high cheekbones. He has wavy hair. He has a big nose, bushy eyebrows and a slightly open mouth. The gentleman is smiling, seems attractive and young. He is wearing a necktie."
015141.jpg,"The gentleman has an oval face. He has a 5 o' clock shadow. The man seems attractive and young is smiling. 
The gentleman has an oval face. He has a 5 o' clock shadow. He looks attractive and young is smiling. 
The male has an oval face. He sports a 5 o' clock shadow. He looks attractive and young is smiling. 
The male has an oval face. He has a 5 o' clock shadow. The male is smiling, looks attractive and young. 
The man has an oval face. He has a 5 o' clock shadow. The gentleman is smiling, is attractive and young."
